date,city,temperature_celsius,relative_humidity_pct,heat_index_celsius
2012-11-05,Lahore,24.52,72.17,24.52
2012-11-06,Lahore,25.37,61.2,25.37
2012-11-07,Lahore,25.12,62.08,25.12
2012-11-08,Lahore,25.52,60.85,25.52
2012-11-09,Lahore,25.28,63.51,25.28
2012-11-10,Lahore,24.7,64.85,24.7
2012-11-11,Lahore,24.33,66.18,24.33
2012-11-12,Lahore,24.67,65.95,24.67
2012-11-13,Lahore,24.5,68.49,24.5
2012-11-14,Lahore,24.3,67.16,24.3
2012-11-15,Lahore,23.81,68.32,23.81
2012-11-16,Lahore,23.65,66.95,23.65
2012-11-17,Lahore,23.67,66.24,23.67
2012-11-18,Lahore,23.87,61.95,23.87
2012-11-19,Lahore,23.38,55.9,23.38
2012-11-20,Lahore,22.65,47.64,22.65
2012-11-21,Lahore,21.53,56.7,21.53
2012-11-22,Lahore,22.05,56.44,22.05
2012-11-23,Lahore,22.33,63.41,22.33
2012-11-24,Lahore,21.45,67.19,21.45
2012-11-25,Lahore,20.83,57.27,20.83
2012-11-26,Lahore,20.53,55.65,20.53
2012-11-27,Lahore,20.119999999999997,55.21,20.119999999999997
2012-11-28,Lahore,21.05,57.51,21.05
2012-11-29,Lahore,19.380000000000003,76.18,19.380000000000003
2012-11-30,Lahore,18.89,61.95,18.89
2012-12-01,Lahore,19.17,56.22,19.17
2012-12-02,Lahore,18.91,62.29,18.91
2012-12-03,Lahore,18.86,63.53,18.86
2012-12-04,Lahore,19.1,58.15,19.1
2012-12-05,Lahore,20.119999999999997,56.29,20.119999999999997
2012-12-06,Lahore,20.009999999999998,57.58,20.009999999999998
2012-12-07,Lahore,20.689999999999998,56.04,20.689999999999998
2012-12-08,Lahore,21.1,57.17,21.1
2012-12-09,Lahore,20.8,62.25,20.8
2012-12-10,Lahore,20.810000000000002,63.39,20.810000000000002
2012-12-11,Lahore,19.11,76.05,19.11
2012-12-12,Lahore,19.369999999999997,69.06,19.369999999999997
2012-12-13,Lahore,18.509999999999998,81.52,18.509999999999998
2012-12-14,Lahore,19.130000000000003,81.67,19.130000000000003
2012-12-15,Lahore,18.869999999999997,78.32,18.869999999999997
2012-12-16,Lahore,18.8,75.74,18.8
2012-12-17,Lahore,19.630000000000003,62.03,19.630000000000003
2012-12-18,Lahore,19.740000000000002,58.18,19.740000000000002
2012-12-19,Lahore,18.03,55.34,18.03
2012-12-20,Lahore,17.5,58.26,17.5
2012-12-21,Lahore,16.91,65.53,16.91
2012-12-22,Lahore,17.869999999999997,65.9,17.869999999999997
2012-12-23,Lahore,17.36,72.96,17.36
2012-12-24,Lahore,16.490000000000002,77.64,16.490000000000002
2012-12-25,Lahore,17.15,76.43,17.15
2012-12-26,Lahore,16.869999999999997,76.48,16.869999999999997
2012-12-27,Lahore,17.189999999999998,82.88,17.189999999999998
2012-12-28,Lahore,16.630000000000003,84.04,16.630000000000003
2012-12-29,Lahore,13.71,78.11,13.71
2012-12-30,Lahore,14.66,75.63,14.66
2012-12-31,Lahore,15.34,82.76,15.34
2013-01-01,Lahore,13.28,91.07,13.28
2013-01-02,Lahore,12.719999999999999,89.97,12.719999999999999
2013-01-03,Lahore,12.719999999999999,88.43,12.719999999999999
2013-01-04,Lahore,12.120000000000001,87.29,12.120000000000001
2013-01-05,Lahore,12.26,82.79,12.26
2013-01-06,Lahore,13.14,79.29,13.14
2013-01-07,Lahore,13.15,74.97,13.15
2013-01-08,Lahore,14.23,68.03,14.23
2013-01-09,Lahore,15.35,67.0,15.35
2013-01-10,Lahore,16.04,61.75,16.04
2013-01-11,Lahore,18.119999999999997,61.46,18.119999999999997
2013-01-12,Lahore,19.83,73.32,19.83
2013-01-13,Lahore,18.64,73.76,18.64
2013-01-14,Lahore,17.35,60.24,17.35
2013-01-15,Lahore,16.16,66.01,16.16
2013-01-16,Lahore,16.85,74.64,16.85
2013-01-17,Lahore,17.08,86.95,17.08
2013-01-18,Lahore,15.32,90.68,15.32
2013-01-19,Lahore,15.27,79.93,15.27
2013-01-20,Lahore,15.11,64.38,15.11
2013-01-21,Lahore,14.83,63.03,14.83
2013-01-22,Lahore,16.34,58.64,16.34
2013-01-23,Lahore,15.58,68.89,15.58
2013-01-24,Lahore,16.28,63.88,16.28
2013-01-25,Lahore,16.310000000000002,63.22,16.310000000000002
2013-01-26,Lahore,17.3,57.59,17.3
2013-01-27,Lahore,18.369999999999997,61.28,18.369999999999997
2013-01-28,Lahore,19.03,62.73,19.03
2013-01-29,Lahore,19.55,61.7,19.55
2013-01-30,Lahore,19.04,69.54,19.04
2013-01-31,Lahore,18.82,71.53,18.82
2013-02-01,Lahore,20.52,69.13,20.52
2013-02-02,Lahore,20.689999999999998,64.86,20.689999999999998
2013-02-03,Lahore,18.77,81.02,18.77
2013-02-04,Lahore,20.25,84.39,20.25
2013-02-05,Lahore,17.45,84.19,17.45
2013-02-06,Lahore,16.65,75.79,16.65
2013-02-07,Lahore,16.740000000000002,76.54,16.740000000000002
2013-02-08,Lahore,17.07,73.69,17.07
2013-02-09,Lahore,18.6,70.4,18.6
2013-02-10,Lahore,19.25,72.04,19.25
2013-02-11,Lahore,18.060000000000002,75.33,18.060000000000002
2013-02-12,Lahore,19.18,70.09,19.18
2013-02-13,Lahore,19.740000000000002,67.78,19.740000000000002
2013-02-14,Lahore,19.67,70.71,19.67
2013-02-15,Lahore,18.55,82.22,18.55
2013-02-16,Lahore,18.2,90.42,18.2
2013-02-17,Lahore,18.52,85.41,18.52
2013-02-18,Lahore,18.310000000000002,81.46,18.310000000000002
2013-02-19,Lahore,19.689999999999998,78.98,19.689999999999998
2013-02-20,Lahore,20.5,76.25,20.5
2013-02-21,Lahore,19.53,85.03,19.53
2013-02-22,Lahore,20.27,83.51,20.27
2013-02-23,Lahore,18.23,89.28,18.23
2013-02-24,Lahore,19.84,80.41,19.84
2013-02-25,Lahore,19.84,78.62,19.84
2013-02-26,Lahore,20.53,79.22,20.53
2013-02-27,Lahore,20.68,74.68,20.68
2013-02-28,Lahore,19.75,71.11,19.75
2013-03-01,Lahore,19.560000000000002,64.27,19.560000000000002
2013-03-02,Lahore,20.9,65.85,20.9
2013-03-03,Lahore,22.27,69.11,22.27
2013-03-04,Lahore,23.97,70.21,23.97
2013-03-05,Lahore,23.52,72.34,23.52
2013-03-06,Lahore,23.63,69.91,23.63
2013-03-07,Lahore,25.42,67.0,25.42
2013-03-08,Lahore,25.07,72.87,25.07
2013-03-09,Lahore,25.21,74.9,25.21
2013-03-10,Lahore,25.23,66.86,25.23
2013-03-11,Lahore,25.49,69.95,25.49
2013-03-12,Lahore,25.15,74.66,25.15
2013-03-13,Lahore,23.78,74.01,23.78
2013-03-14,Lahore,21.57,79.96,21.57
2013-03-15,Lahore,22.18,73.79,22.18
2013-03-16,Lahore,24.15,66.43,24.15
2013-03-17,Lahore,24.82,65.11,24.82
2013-03-18,Lahore,25.56,64.66,25.56
2013-03-19,Lahore,27.06,62.39,28.34
2013-03-20,Lahore,27.22,65.18,28.8
2013-03-21,Lahore,26.94,59.19,27.95
2013-03-22,Lahore,27.21,58.42,28.23
2013-03-23,Lahore,26.63,65.31,26.63
2013-03-24,Lahore,23.14,79.05,23.14
2013-03-25,Lahore,23.99,65.66,23.99
2013-03-26,Lahore,25.49,58.86,25.49
2013-03-27,Lahore,26.57,58.87,26.57
2013-03-28,Lahore,25.42,71.7,25.42
2013-03-29,Lahore,25.94,67.73,25.94
2013-03-30,Lahore,26.94,64.19,28.31
2013-03-31,Lahore,28.44,56.6,29.7
2013-04-01,Lahore,27.98,57.51,29.15
2013-04-02,Lahore,28.17,49.01,28.55
2013-04-03,Lahore,26.9,52.05,27.45
2013-04-04,Lahore,27.13,46.51,27.32
2013-04-05,Lahore,27.31,44.67,27.37
2013-04-06,Lahore,29.48,38.39,28.95
2013-04-07,Lahore,29.42,46.43,29.76
2013-04-08,Lahore,31.2,43.2,31.68
2013-04-09,Lahore,30.1,44.53,30.38
2013-04-10,Lahore,28.43,55.56,29.56
2013-04-11,Lahore,29.58,47.19,30.06
2013-04-12,Lahore,31.48,40.96,31.71
2013-04-13,Lahore,31.41,40.22,31.49
2013-04-14,Lahore,30.89,47.27,31.93
2013-04-15,Lahore,32.45,36.46,32.29
2013-04-16,Lahore,30.59,43.08,30.82
2013-04-17,Lahore,31.34,31.94,30.29
2013-04-18,Lahore,32.129999999999995,29.55,30.91
2013-04-19,Lahore,33.07,26.27,31.6
2013-04-20,Lahore,32.739999999999995,28.47,31.48
2013-04-21,Lahore,29.72,44.59,29.91
2013-04-22,Lahore,30.85,45.3,31.53
2013-04-23,Lahore,31.85,45.39,33.08
2013-04-24,Lahore,33.2,40.97,34.32
2013-04-25,Lahore,33.68,36.43,34.07
2013-04-26,Lahore,33.22,41.83,34.55
2013-04-27,Lahore,32.55,41.2,33.33
2013-04-28,Lahore,33.019999999999996,34.42,32.73
2013-04-29,Lahore,33.07,35.1,32.92
2013-04-30,Lahore,34.5,25.46,33.19
2013-05-01,Lahore,33.519999999999996,20.19,31.48
2013-05-02,Lahore,33.32,22.26,31.45
2013-05-03,Lahore,34.35,22.74,32.64
2013-05-04,Lahore,36.15,21.08,34.54
2013-05-05,Lahore,36.11,22.43,34.71
2013-05-06,Lahore,36.29,22.07,34.88
2013-05-07,Lahore,37.3,20.09,35.79
2013-05-08,Lahore,37.14,22.27,36.02
2013-05-09,Lahore,37.26,22.6,36.25
2013-05-10,Lahore,36.42,30.26,36.89
2013-05-11,Lahore,33.8,44.4,36.25
2013-05-12,Lahore,30.41,57.61,33.12
2013-05-13,Lahore,33.33,44.82,35.5
2013-05-14,Lahore,33.32,44.36,35.36
2013-05-15,Lahore,34.93,37.46,36.36
2013-05-16,Lahore,35.989999999999995,29.71,36.08
2013-05-17,Lahore,37.35,25.34,37.03
2013-05-18,Lahore,39.61,22.37,39.55
2013-05-19,Lahore,39.85,20.04,39.18
2013-05-20,Lahore,40.04,20.83,39.69
2013-05-21,Lahore,40.56,21.62,40.74
2013-05-22,Lahore,41.08,18.77,40.51
2013-05-23,Lahore,41.72,20.27,42.01
2013-05-24,Lahore,42.16,21.28,43.14
2013-05-25,Lahore,41.03,25.84,43.22
2013-05-26,Lahore,39.04,35.38,43.6
2013-05-27,Lahore,39.0,26.79,40.06
2013-05-28,Lahore,38.73,22.85,38.39
2013-05-29,Lahore,37.11,20.93,35.71
2013-05-30,Lahore,37.26,22.0,36.12
2013-05-31,Lahore,38.69,21.24,37.89
2013-06-01,Lahore,39.22,28.24,40.96
2013-06-02,Lahore,39.86,36.58,46.03
2013-06-03,Lahore,39.51,42.11,48.22
2013-06-04,Lahore,40.34,34.43,46.0
2013-06-05,Lahore,41.61,28.4,45.55
2013-06-06,Lahore,41.82,26.45,44.97
2013-06-07,Lahore,40.3,38.55,48.18
2013-06-08,Lahore,40.78,36.36,48.09
2013-06-09,Lahore,41.78,35.45,50.0
2013-06-10,Lahore,42.28,34.79,50.82
2013-06-11,Lahore,38.35,54.65,52.55
2013-06-12,Lahore,33.769999999999996,73.01,47.49
2013-06-13,Lahore,33.730000000000004,77.65,49.78
2013-06-14,Lahore,34.17,71.25,48.02
2013-06-15,Lahore,28.4,92.88,35.98
2013-06-16,Lahore,31.43,72.02,39.45
2013-06-17,Lahore,31.67,74.0,40.88
2013-06-18,Lahore,33.46,64.99,42.74
2013-06-19,Lahore,35.07,56.4,43.56
2013-06-20,Lahore,36.69,58.68,49.61
2013-06-21,Lahore,37.69,58.7,52.98
2013-06-22,Lahore,38.4,58.87,55.61
2013-06-23,Lahore,38.82,56.68,55.55
2013-06-24,Lahore,39.03,55.31,55.31
2013-06-25,Lahore,38.3,59.9,55.99
2013-06-26,Lahore,37.13,63.02,53.84
2013-06-27,Lahore,35.96,68.68,53.15
2013-06-28,Lahore,37.18,63.48,54.34
2013-06-29,Lahore,37.12,65.81,55.7
2013-06-30,Lahore,36.85,67.23,55.63
2013-07-01,Lahore,36.61,65.38,53.48
2013-07-02,Lahore,37.09,62.08,53.08
2013-07-03,Lahore,37.59,62.61,55.27
2013-07-04,Lahore,37.86,61.09,55.21
2013-07-05,Lahore,37.35,64.82,55.9
2013-07-06,Lahore,36.519999999999996,67.92,54.81
2013-07-07,Lahore,35.68,71.96,54.15
2013-07-08,Lahore,35.06,75.04,53.6
2013-07-09,Lahore,34.120000000000005,77.05,51.0
2013-07-10,Lahore,33.79,78.44,50.45
2013-07-11,Lahore,36.510000000000005,66.47,53.81
2013-07-12,Lahore,36.370000000000005,68.9,54.88
2013-07-13,Lahore,36.83,63.48,53.05
2013-07-14,Lahore,37.49,64.37,56.12
2013-07-15,Lahore,37.62,65.34,57.33
2013-07-16,Lahore,36.08,72.52,56.16
2013-07-17,Lahore,35.84,73.31,55.69
2013-07-18,Lahore,36.35,71.9,56.85
2013-07-19,Lahore,36.519999999999996,69.97,56.21
2013-07-20,Lahore,33.94,75.39,49.37
2013-07-21,Lahore,34.31,76.07,51.19
2013-07-22,Lahore,35.370000000000005,71.79,52.82
2013-07-23,Lahore,35.68,69.82,52.79
2013-07-24,Lahore,34.16,78.25,51.85
2013-07-25,Lahore,35.010000000000005,69.85,50.29
2013-07-26,Lahore,34.6,72.93,50.52
2013-07-27,Lahore,36.510000000000005,65.62,53.26
2013-07-28,Lahore,37.62,62.64,55.4
2013-07-29,Lahore,36.41,71.52,56.84
2013-07-30,Lahore,34.510000000000005,82.32,55.86
2013-07-31,Lahore,36.05,72.41,55.96
2013-08-01,Lahore,33.67,82.93,52.5
2013-08-02,Lahore,31.94,89.43,48.41
2013-08-03,Lahore,34.510000000000005,76.26,52.11
2013-08-04,Lahore,35.18,77.97,55.99
2013-08-05,Lahore,34.25,82.61,54.87
2013-08-06,Lahore,32.11,89.43,49.16
2013-08-07,Lahore,31.21,91.93,46.38
2013-08-08,Lahore,34.36,77.28,52.1
2013-08-09,Lahore,33.47,80.89,50.5
2013-08-10,Lahore,32.95,83.16,49.56
2013-08-11,Lahore,33.2,84.88,51.56
2013-08-12,Lahore,33.72,81.8,52.06
2013-08-13,Lahore,32.78,84.02,49.3
2013-08-14,Lahore,31.83,86.71,46.67
2013-08-15,Lahore,30.63,92.41,44.1
2013-08-16,Lahore,30.59,93.14,44.21
2013-08-17,Lahore,30.05,93.73,42.26
2013-08-18,Lahore,31.08,90.17,45.08
2013-08-19,Lahore,31.78,87.76,46.94
2013-08-20,Lahore,33.04,83.27,50.0
2013-08-21,Lahore,33.94,81.03,52.55
2013-08-22,Lahore,33.81,82.71,52.98
2013-08-23,Lahore,34.53,79.29,54.03
2013-08-24,Lahore,34.97,79.19,55.88
2013-08-25,Lahore,35.019999999999996,78.61,55.72
2013-08-26,Lahore,36.14,71.67,55.83
2013-08-27,Lahore,35.28,75.19,54.6
2013-08-28,Lahore,33.760000000000005,77.68,49.92
2013-08-29,Lahore,33.93,79.13,51.41
2013-08-30,Lahore,34.78,74.52,52.15
2013-08-31,Lahore,34.629999999999995,75.3,52.02
2013-09-01,Lahore,34.510000000000005,75.21,51.49
2013-09-02,Lahore,34.78,75.89,52.98
2013-09-03,Lahore,33.870000000000005,76.78,49.86
2013-09-04,Lahore,34.47,71.36,49.16
2013-09-05,Lahore,34.120000000000005,70.4,47.4
2013-09-06,Lahore,33.32,73.62,46.19
2013-09-07,Lahore,33.42,75.14,47.3
2013-09-08,Lahore,32.91,77.25,46.45
2013-09-09,Lahore,32.879999999999995,75.43,45.49
2013-09-10,Lahore,33.54,70.31,45.37
2013-09-11,Lahore,33.91,68.99,45.98
2013-09-12,Lahore,33.85,73.21,47.88
2013-09-13,Lahore,33.769999999999996,72.93,47.45
2013-09-14,Lahore,33.44,73.08,46.35
2013-09-15,Lahore,33.07,76.21,46.54
2013-09-16,Lahore,31.92,72.88,41.24
2013-09-17,Lahore,32.64,64.71,40.28
2013-09-18,Lahore,33.16,64.12,41.51
2013-09-19,Lahore,33.239999999999995,66.86,42.87
2013-09-20,Lahore,33.64,66.56,43.97
2013-09-21,Lahore,33.08,75.32,46.15
2013-09-22,Lahore,33.260000000000005,76.9,47.58
2013-09-23,Lahore,34.269999999999996,71.66,48.59
2013-09-24,Lahore,34.03,73.39,48.64
2013-09-25,Lahore,34.4,68.14,47.2
2013-09-26,Lahore,34.41,69.46,47.92
2013-09-27,Lahore,33.4,76.33,47.82
2013-09-28,Lahore,32.32,80.04,45.56
2013-09-29,Lahore,33.010000000000005,77.74,47.06
2013-09-30,Lahore,32.32,75.48,43.57
2013-10-01,Lahore,32.269999999999996,76.23,43.72
2013-10-02,Lahore,32.66,73.3,43.79
2013-10-03,Lahore,32.5,73.0,43.13
2013-10-04,Lahore,31.74,76.78,42.15
2013-10-05,Lahore,32.55,72.41,43.05
2013-10-06,Lahore,33.260000000000005,72.09,45.26
2013-10-07,Lahore,33.8,71.26,46.72
2013-10-08,Lahore,33.84,72.02,47.24
2013-10-09,Lahore,33.32,75.95,47.33
2013-10-10,Lahore,32.83,73.66,44.52
2013-10-11,Lahore,31.42,77.6,41.4
2013-10-12,Lahore,29.53,79.24,36.07
2013-10-13,Lahore,28.93,75.85,33.69
2013-10-14,Lahore,30.1,64.67,34.02
2013-10-15,Lahore,30.62,64.5,35.14
2013-10-16,Lahore,30.63,64.32,35.12
2013-10-17,Lahore,30.09,62.43,33.51
2013-10-18,Lahore,30.15,57.19,32.56
2013-10-19,Lahore,29.52,56.46,31.34
2013-10-20,Lahore,28.98,59.66,30.95
2013-10-21,Lahore,28.73,58.64,30.39
2013-10-22,Lahore,28.85,60.79,30.9
2013-10-23,Lahore,28.76,63.06,31.08
2013-10-24,Lahore,28.58,67.14,31.38
2013-10-25,Lahore,28.71,61.92,30.83
2013-10-26,Lahore,28.7,61.05,30.68
2013-10-27,Lahore,27.38,65.0,29.03
2013-10-28,Lahore,27.58,56.59,28.54
2013-10-29,Lahore,27.8,56.4,28.8
2013-10-30,Lahore,27.94,54.25,28.77
2013-10-31,Lahore,25.97,60.96,25.97
2013-11-01,Lahore,25.4,60.46,25.4
2013-11-02,Lahore,24.97,52.26,24.97
2013-11-03,Lahore,24.91,44.03,24.91
2013-11-04,Lahore,25.1,49.15,25.1
2013-11-05,Lahore,24.94,59.36,24.94
2013-11-06,Lahore,24.01,68.42,24.01
2013-11-07,Lahore,21.06,84.16,21.06
2013-11-08,Lahore,21.38,75.21,21.38
2013-11-09,Lahore,21.8,69.07,21.8
2013-11-10,Lahore,22.18,61.48,22.18
2013-11-11,Lahore,21.77,59.4,21.77
2013-11-12,Lahore,23.27,54.99,23.27
2013-11-13,Lahore,22.4,57.83,22.4
2013-11-14,Lahore,21.39,51.4,21.39
2013-11-15,Lahore,21.43,55.17,21.43
2013-11-16,Lahore,21.7,57.17,21.7
2013-11-17,Lahore,21.24,56.87,21.24
2013-11-18,Lahore,21.64,54.04,21.64
2013-11-19,Lahore,22.48,56.49,22.48
2013-11-20,Lahore,22.02,61.59,22.02
2013-11-21,Lahore,21.97,66.63,21.97
2013-11-22,Lahore,22.33,69.5,22.33
2013-11-23,Lahore,22.48,66.87,22.48
2013-11-24,Lahore,23.14,59.06,23.14
2013-11-25,Lahore,23.49,60.45,23.49
2013-11-26,Lahore,23.57,56.89,23.57
2013-11-27,Lahore,22.85,61.51,22.85
2013-11-28,Lahore,22.59,58.44,22.59
2013-11-29,Lahore,21.81,52.5,21.81
2013-11-30,Lahore,21.01,60.28,21.01
2013-12-01,Lahore,22.22,62.56,22.22
2013-12-02,Lahore,21.92,63.84,21.92
2013-12-03,Lahore,21.34,66.98,21.34
2013-12-04,Lahore,21.21,61.68,21.21
2013-12-05,Lahore,20.78,59.23,20.78
2013-12-06,Lahore,21.76,59.69,21.76
2013-12-07,Lahore,21.53,68.26,21.53
2013-12-08,Lahore,21.1,73.72,21.1
2013-12-09,Lahore,20.869999999999997,72.83,20.869999999999997
2013-12-10,Lahore,20.71,68.76,20.71
2013-12-11,Lahore,20.64,62.73,20.64
2013-12-12,Lahore,20.07,52.94,20.07
2013-12-13,Lahore,20.46,53.31,20.46
2013-12-14,Lahore,19.65,61.39,19.65
2013-12-15,Lahore,19.75,76.36,19.75
2013-12-16,Lahore,19.369999999999997,79.54,19.369999999999997
2013-12-17,Lahore,19.3,82.54,19.3
2013-12-18,Lahore,18.619999999999997,83.54,18.619999999999997
2013-12-19,Lahore,17.259999999999998,85.92,17.259999999999998
2013-12-20,Lahore,16.58,81.39,16.58
2013-12-21,Lahore,16.5,81.93,16.5
2013-12-22,Lahore,16.47,82.39,16.47
2013-12-23,Lahore,16.71,68.39,16.71
2013-12-24,Lahore,16.36,62.58,16.36
2013-12-25,Lahore,15.72,51.12,15.72
2013-12-26,Lahore,14.93,56.0,14.93
2013-12-27,Lahore,15.75,55.78,15.75
2013-12-28,Lahore,14.9,60.07,14.9
2013-12-29,Lahore,14.87,60.46,14.87
2013-12-30,Lahore,14.5,61.45,14.5
2013-12-31,Lahore,13.41,75.84,13.41
2014-01-01,Lahore,14.02,68.5,14.02
2014-01-02,Lahore,14.45,55.18,14.45
2014-01-03,Lahore,15.18,55.85,15.18
2014-01-04,Lahore,15.76,59.15,15.76
2014-01-05,Lahore,15.97,65.34,15.97
2014-01-06,Lahore,16.34,65.09,16.34
2014-01-07,Lahore,15.82,56.83,15.82
2014-01-08,Lahore,15.69,60.92,15.69
2014-01-09,Lahore,14.81,68.33,14.81
2014-01-10,Lahore,15.21,65.27,15.21
2014-01-11,Lahore,15.11,60.98,15.11
2014-01-12,Lahore,16.15,57.77,16.15
2014-01-13,Lahore,16.53,66.19,16.53
2014-01-14,Lahore,17.05,64.58,17.05
2014-01-15,Lahore,17.869999999999997,68.86,17.869999999999997
2014-01-16,Lahore,17.48,77.72,17.48
2014-01-17,Lahore,16.58,91.1,16.58
2014-01-18,Lahore,16.59,82.9,16.59
2014-01-19,Lahore,16.7,78.17,16.7
2014-01-20,Lahore,17.060000000000002,76.81,17.060000000000002
2014-01-21,Lahore,19.240000000000002,82.71,19.240000000000002
2014-01-22,Lahore,18.310000000000002,92.62,18.310000000000002
2014-01-23,Lahore,18.21,81.59,18.21
2014-01-24,Lahore,17.4,74.75,17.4
2014-01-25,Lahore,18.72,68.54,18.72
2014-01-26,Lahore,18.939999999999998,64.53,18.939999999999998
2014-01-27,Lahore,19.39,64.67,19.39
2014-01-28,Lahore,19.86,60.76,19.86
2014-01-29,Lahore,19.28,73.73,19.28
2014-01-30,Lahore,19.240000000000002,79.96,19.240000000000002
2014-01-31,Lahore,19.16,80.67,19.16
2014-02-01,Lahore,18.64,83.56,18.64
2014-02-02,Lahore,19.54,78.51,19.54
2014-02-03,Lahore,18.6,87.02,18.6
2014-02-04,Lahore,18.32,78.86,18.32
2014-02-05,Lahore,18.42,82.43,18.42
2014-02-06,Lahore,18.02,82.99,18.02
2014-02-07,Lahore,17.27,80.98,17.27
2014-02-08,Lahore,16.25,69.24,16.25
2014-02-09,Lahore,16.32,61.89,16.32
2014-02-10,Lahore,15.84,66.34,15.84
2014-02-11,Lahore,16.15,69.77,16.15
2014-02-12,Lahore,16.72,60.34,16.72
2014-02-13,Lahore,16.740000000000002,61.59,16.740000000000002
2014-02-14,Lahore,17.03,75.76,17.03
2014-02-15,Lahore,15.7,87.54,15.7
2014-02-16,Lahore,16.310000000000002,72.68,16.310000000000002
2014-02-17,Lahore,18.17,63.58,18.17
2014-02-18,Lahore,18.990000000000002,68.93,18.990000000000002
2014-02-19,Lahore,19.09,71.89,19.09
2014-02-20,Lahore,20.02,68.84,20.02
2014-02-21,Lahore,19.05,74.43,19.05
2014-02-22,Lahore,18.35,82.47,18.35
2014-02-23,Lahore,19.11,72.39,19.11
2014-02-24,Lahore,20.15,64.47,20.15
2014-02-25,Lahore,20.17,60.4,20.17
2014-02-26,Lahore,20.27,62.6,20.27
2014-02-27,Lahore,19.67,73.18,19.67
2014-02-28,Lahore,18.42,84.5,18.42
2014-03-01,Lahore,18.17,86.14,18.17
2014-03-02,Lahore,19.009999999999998,76.02,19.009999999999998
2014-03-03,Lahore,18.869999999999997,76.85,18.869999999999997
2014-03-04,Lahore,20.880000000000003,69.2,20.880000000000003
2014-03-05,Lahore,20.880000000000003,68.1,20.880000000000003
2014-03-06,Lahore,20.5,62.21,20.5
2014-03-07,Lahore,21.8,58.36,21.8
2014-03-08,Lahore,23.12,59.24,23.12
2014-03-09,Lahore,22.42,72.77,22.42
2014-03-10,Lahore,23.03,72.69,23.03
2014-03-11,Lahore,20.560000000000002,84.61,20.560000000000002
2014-03-12,Lahore,20.02,73.04,20.02
2014-03-13,Lahore,21.79,64.78,21.79
2014-03-14,Lahore,22.88,62.4,22.88
2014-03-15,Lahore,24.13,66.92,24.13
2014-03-16,Lahore,25.81,66.05,25.81
2014-03-17,Lahore,26.34,68.44,26.34
2014-03-18,Lahore,23.44,75.57,23.44
2014-03-19,Lahore,23.19,63.79,23.19
2014-03-20,Lahore,24.71,60.67,24.71
2014-03-21,Lahore,24.87,65.15,24.87
2014-03-22,Lahore,25.49,59.5,25.49
2014-03-23,Lahore,24.36,73.4,24.36
2014-03-24,Lahore,22.76,86.19,22.76
2014-03-25,Lahore,23.96,78.2,23.96
2014-03-26,Lahore,24.75,72.03,24.75
2014-03-27,Lahore,25.46,64.02,25.46
2014-03-28,Lahore,24.79,69.37,24.79
2014-03-29,Lahore,25.1,66.39,25.1
2014-03-30,Lahore,25.33,57.51,25.33
2014-03-31,Lahore,25.8,53.67,25.8
2014-04-01,Lahore,27.58,50.74,28.05
2014-04-02,Lahore,24.86,67.86,24.86
2014-04-03,Lahore,25.21,65.15,25.21
2014-04-04,Lahore,27.07,61.26,28.26
2014-04-05,Lahore,27.21,64.18,28.7
2014-04-06,Lahore,26.07,67.73,26.07
2014-04-07,Lahore,24.91,72.98,24.91
2014-04-08,Lahore,26.48,54.43,26.48
2014-04-09,Lahore,27.49,44.38,27.51
2014-04-10,Lahore,28.2,42.04,27.99
2014-04-11,Lahore,29.26,43.59,29.24
2014-04-12,Lahore,29.88,39.54,29.5
2014-04-13,Lahore,28.29,48.74,28.66
2014-04-14,Lahore,29.32,44.11,29.37
2014-04-15,Lahore,29.54,43.13,29.51
2014-04-16,Lahore,28.94,53.17,29.98
2014-04-17,Lahore,29.16,52.81,30.24
2014-04-18,Lahore,25.9,75.73,25.9
2014-04-19,Lahore,25.33,72.44,25.33
2014-04-20,Lahore,27.95,48.15,28.23
2014-04-21,Lahore,29.37,44.19,29.43
2014-04-22,Lahore,29.64,50.9,30.66
2014-04-23,Lahore,31.43,43.73,32.11
2014-04-24,Lahore,32.730000000000004,38.08,32.98
2014-04-25,Lahore,33.230000000000004,36.79,33.47
2014-04-26,Lahore,32.379999999999995,39.35,32.71
2014-04-27,Lahore,33.230000000000004,32.78,32.73
2014-04-28,Lahore,35.269999999999996,27.9,34.63
2014-04-29,Lahore,36.35,25.0,35.53
2014-04-30,Lahore,37.25,27.35,37.4
2014-05-01,Lahore,37.74,25.2,37.57
2014-05-02,Lahore,37.73,24.0,37.24
2014-05-03,Lahore,36.15,29.3,36.22
2014-05-04,Lahore,35.46,37.78,37.39
2014-05-05,Lahore,33.71,51.95,38.41
2014-05-06,Lahore,34.1,48.38,38.07
2014-05-07,Lahore,35.45,42.02,38.74
2014-05-08,Lahore,35.58,35.33,36.89
2014-05-09,Lahore,34.82,34.81,35.49
2014-05-10,Lahore,33.230000000000004,41.26,34.44
2014-05-11,Lahore,32.15,50.46,34.76
2014-05-12,Lahore,30.27,63.94,34.23
2014-05-13,Lahore,28.46,67.33,31.18
2014-05-14,Lahore,29.83,58.45,32.22
2014-05-15,Lahore,32.15,40.3,32.55
2014-05-16,Lahore,33.91,41.15,35.57
2014-05-17,Lahore,34.379999999999995,44.7,37.46
